model,label,lam,seed,params,val_auc,auc,ap,delta_muscle,retrieval_muscle,delta_type,retrieval_type,silhouette_type,per_relation
gcn,"GCN (topology, no relation types)",0.0,25,67328,0.8383245772078306,0.8135071800208118,0.7916733433854949,0.3892156183719635,0.38075601374570445,0.5601703524589539,0.8675830469644903,0.2036476731300354,"{""hasForce"": {""auc"": 0.8579238754325259, ""ap"": 0.8663351551215339, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.744195918367347, ""ap"": 0.7524532624490313, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7988703733376062, ""ap"": 0.8098205665676935, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.9097633136094674, ""ap"": 0.84785296345944, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8158598567263784, ""ap"": 0.7743947839987345, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6807836734693877, ""ap"": 0.6885372386267701, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9171808999081725, ""ap"": 0.8901321559281545, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.809404081632653, ""ap"": 0.7703217504964687, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,26,67328,0.8355816641180539,0.8109036420395421,0.7843457841380823,0.39120107889175415,0.38098510882016035,0.5928685069084167,0.8678121420389462,0.2383018583059311,"{""hasForce"": {""auc"": 0.8663321799307959, ""ap"": 0.8809765495137636, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7404081632653061, ""ap"": 0.7048204578826064, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8211825028040378, ""ap"": 0.8240806054349591, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8890532544378699, ""ap"": 0.8431918213307157, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.809315365364935, ""ap"": 0.7739217046562158, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7479836734693877, ""ap"": 0.7259596566496157, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.888833792470156, ""ap"": 0.8614797988155465, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7584326530612244, ""ap"": 0.7189974519370673, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,27,67328,0.835659047744015,0.8180503642039542,0.7902893882568409,0.3719952702522278,0.3699885452462772,0.5816071033477783,0.86368843069874,0.20616291463375092,"{""hasForce"": {""auc"": 0.8603806228373702, ""ap"": 0.8723445689914571, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7025632653061225, ""ap"": 0.6691133332191215, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8612401858676495, ""ap"": 0.8492892462998394, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.826923076923077, ""ap"": 0.7859410389693544, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8339797559360514, ""ap"": 0.8020616323759264, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6900571428571429, ""ap"": 0.6858295289603447, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9174747474747476, ""ap"": 0.9053743756535031, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7796571428571429, ""ap"": 0.7274589386635417, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,28,67328,0.8400421572536214,0.8286278876170656,0.7996460288295248,0.3787832260131836,0.4336769759450172,0.613791823387146,0.8604810996563574,0.25499066710472107,"{""hasForce"": {""auc"": 0.8799653979238755, ""ap"": 0.8852360827026413, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7539265306122449, ""ap"": 0.7243565429514593, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8063611600705015, ""ap"": 0.8098057070746199, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7218934911242604, ""ap"": 0.6399486994064869, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8252165014060767, ""ap"": 0.7855537878574319, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7591510204081633, ""ap"": 0.769795757330938, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9311386593204775, ""ap"": 0.9246470563231681, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7769469387755101, ""ap"": 0.7511233383883495, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,29,67328,0.8423888998235316,0.8093009365244537,0.7918262235264966,0.3913145661354065,0.38121420389461624,0.5911069512367249,0.8687285223367698,0.25023654103279114,"{""hasForce"": {""auc"": 0.8859169550173012, ""ap"": 0.8847386585739672, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.699134693877551, ""ap"": 0.6684155701527682, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8688110879666721, ""ap"": 0.8696998487617191, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8639053254437871, ""ap"": 0.8660639176039496, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7903182807165401, ""ap"": 0.7633039608367718, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6980571428571428, ""ap"": 0.6963297935966484, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9117906336088154, ""ap"": 0.8929107655319847, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7746938775510204, ""ap"": 0.7661491801125174, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,0,67840,0.8265513314189298,0.8017642039542144,0.7745191233568044,0.3906264901161194,0.3972508591065292,0.7343913316726685,0.8824742268041237,0.2705051004886627,"{""hasForce"": {""auc"": 0.8397231833910034, ""ap"": 0.8379241431747532, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7236897959183674, ""ap"": 0.7003859674038708, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8536292260855631, ""ap"": 0.8367227629508838, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6168639053254438, ""ap"": 0.6843165505822857, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8072857990557356, ""ap"": 0.7767443730635176, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6658612244897959, ""ap"": 0.6500759442696155, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9396280991735537, ""ap"": 0.912161498620859, ""neg_fail"": 0.0060606058686971664, ""n_test"": 330}, ""targets"": {""auc"": 0.6816326530612244, ""ap"": 0.630671081345058, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,1,67840,0.8095975883224743,0.7756645161290322,0.7579705876165843,0.33540666103363037,0.3924398625429553,0.901971697807312,0.8875143184421534,0.38419610261917114,"{""hasForce"": {""auc"": 0.7517993079584775, ""ap"": 0.7242241674099594, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.754938775510204, ""ap"": 0.7000120142284694, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8549110719435987, ""ap"": 0.8679963777490354, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.812130177514793, ""ap"": 0.8383349377741292, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7376613548215101, ""ap"": 0.7312130606105528, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6789224489795918, ""ap"": 0.6518959245806609, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9043617998163452, ""ap"": 0.8863054333460804, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.757126530612245, ""ap"": 0.7212024145961105, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,2,67840,0.8317646326548809,0.81985098855359,0.8150225024244463,0.3245841860771179,0.38098510882016035,0.7720106840133667,0.8998854524627721,0.3591114282608032,"{""hasForce"": {""auc"": 0.7780276816608996, ""ap"": 0.761007807838249, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7349551020408164, ""ap"": 0.7123174225554718, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8109277359397532, ""ap"": 0.8244447049368446, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7721893491124261, ""ap"": 0.7799516603560394, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7924682450271326, ""ap"": 0.7791593457844902, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7752489795918368, ""ap"": 0.7677371922909125, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9570615243342516, ""ap"": 0.9385138807139901, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7156244897959183, ""ap"": 0.6810973780956702, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,3,67840,0.8212589643042791,0.8040586888657648,0.7912119916792087,0.3444981276988983,0.39129438717067583,0.7047899961471558,0.8778923253150057,0.3305421471595764,"{""hasForce"": {""auc"": 0.8282006920415224, ""ap"": 0.78453964423648, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7199673469387755, ""ap"": 0.7023908855789591, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.831677615766704, ""ap"": 0.8133779425122444, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7307692307692307, ""ap"": 0.7297285361826814, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8067526079067089, ""ap"": 0.7933628034001152, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6513959183673469, ""ap"": 0.6238860918563155, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9211202938475667, ""ap"": 0.915511048751053, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7460897959183673, ""ap"": 0.6942186875563041, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,4,67840,0.7985737861284804,0.8061581685744016,0.7910475287044909,0.34821081161499023,0.3759450171821306,0.7098597288131714,0.8781214203894616,0.3091093897819519,"{""hasForce"": {""auc"": 0.8029757785467128, ""ap"": 0.8228254718835917, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6791836734693878, ""ap"": 0.6802980496648459, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8063211023874379, ""ap"": 0.7771902851737598, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.44378698224852076, ""ap"": 0.506597335310082, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.805454029463111, ""ap"": 0.7697866693787533, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6467265306122449, ""ap"": 0.6231639434757281, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9388246097337005, ""ap"": 0.9164960083690626, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7505632653061225, ""ap"": 0.70225156705926, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,5,67840,0.7623935764861441,0.7573714880332987,0.7520609447436617,0.37724804878234863,0.3963344788087056,0.6710850596427917,0.8801832760595647,0.2969510555267334,"{""hasForce"": {""auc"": 0.6933217993079585, ""ap"": 0.6676313942942886, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6253061224489797, ""ap"": 0.6114220973630623, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7935427014901457, ""ap"": 0.7980875062906474, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.40828402366863903, ""ap"": 0.43440152147821226, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7777366895709531, ""ap"": 0.7474186200967099, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6205061224489795, ""ap"": 0.5797124200657804, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9046923783287419, ""ap"": 0.9054143369632666, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7011591836734694, ""ap"": 0.6552619764243087, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,6,67840,0.8069043016884769,0.7962959417273672,0.7809943052489576,0.31655704975128174,0.36082474226804123,0.8122149705886841,0.9026345933562429,0.34549540281295776,"{""hasForce"": {""auc"": 0.7074048442906575, ""ap"": 0.6850764306422539, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6829714285714286, ""ap"": 0.6325949315821479, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8361640762698285, ""ap"": 0.8384945094958405, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6760355029585798, ""ap"": 0.6630083551713444, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7885295104101272, ""ap"": 0.7820061620739923, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6850938775510204, ""ap"": 0.7066987889482552, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9375665748393021, ""ap"": 0.9163631691029921, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7083755102040817, ""ap"": 0.6504429880945448, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,7,67840,0.7873397023422005,0.7778235171696151,0.7586238651405743,0.4284476041793823,0.36082474226804123,0.6931095123291016,0.8678121420389462,0.28537628054618835,"{""hasForce"": {""auc"": 0.7265743944636678, ""ap"": 0.699651763175253, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.678661224489796, ""ap"": 0.7046978140327194, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8451369972760776, ""ap"": 0.8459005548588115, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7174556213017752, ""ap"": 0.6773938493665336, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7645187089894309, ""ap"": 0.7487741807816137, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.630138775510204, ""ap"": 0.6348463819423654, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9014416896235078, ""ap"": 0.887072063894524, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7427591836734693, ""ap"": 0.6830803211232612, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,8,67840,0.7993493046408306,0.7976486992715922,0.7800009983435858,0.37219345569610596,0.3759450171821306,0.7831891775131226,0.8820160366552119,0.3099936544895172,"{""hasForce"": {""auc"": 0.7680276816608996, ""ap"": 0.765911276137984, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6971755102040816, ""ap"": 0.6511140522005155, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8277119051434064, ""ap"": 0.8260357244753065, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.75, ""ap"": 0.7403232929839358, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7734367609497682, ""ap"": 0.7518210077412544, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6834285714285714, ""ap"": 0.6741865710996062, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9361065197428833, ""ap"": 0.9152050813357494, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7332571428571428, ""ap"": 0.6976397602405064, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,9,67840,0.8168615556463974,0.8023841831425598,0.7775663149088017,0.3716394305229187,0.3715922107674685,0.7230346202850342,0.8572737686139748,0.2910204827785492,"{""hasForce"": {""auc"": 0.7949480968858131, ""ap"": 0.7669881583867815, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7437387755102042, ""ap"": 0.6894919716930604, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8810286813010736, ""ap"": 0.8880071972850158, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8550295857988166, ""ap"": 0.8546552391470823, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.783524393495068, ""ap"": 0.7643001891522704, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6699102040816327, ""ap"": 0.663070596875097, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9208723599632691, ""ap"": 0.8943983930934045, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.728065306122449, ""ap"": 0.6722612607295049, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,10,67840,0.813710696267586,0.8092836628511967,0.796557135761095,0.37893345952033997,0.38671248568155786,0.6497526168823242,0.8875143184421534,0.2891649901866913,"{""hasForce"": {""auc"": 0.80719723183391, ""ap"": 0.8181334169115524, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6800326530612246, ""ap"": 0.6785797024780474, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8355231533408107, ""ap"": 0.8388164626117098, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.3476331360946745, ""ap"": 0.41045017020806907, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7840747843585796, ""ap"": 0.752492322767741, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7291755102040818, ""ap"": 0.714517069973577, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9413498622589532, ""ap"": 0.9282636322579716, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7365224489795918, ""ap"": 0.6863577033288359, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,11,67840,0.7850753901564664,0.785993756503642,0.763290257451309,0.350192666053772,0.3983963344788087,0.8161752820014954,0.8911798396334479,0.36116823554039,"{""hasForce"": {""auc"": 0.7499307958477509, ""ap"": 0.7853982714731527, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6233795918367347, ""ap"": 0.6160947617925475, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.6899535330876463, ""ap"": 0.7164177262692928, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.47337278106508873, ""ap"": 0.4996679159893597, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7876523249714055, ""ap"": 0.7476939156024648, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6605061224489795, ""ap"": 0.6541613231103931, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9477502295684114, ""ap"": 0.9403918409601864, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7446857142857143, ""ap"": 0.681067588872101, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,12,67840,0.8340541786316893,0.8064303850156087,0.7789657237392952,0.34069156646728516,0.3335624284077892,0.7434811592102051,0.8847651775486827,0.3291333019733429,"{""hasForce"": {""auc"": 0.8211072664359863, ""ap"": 0.836706253066344, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7415836734693877, ""ap"": 0.7027355655615413, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8602387437910591, ""ap"": 0.8639827909587489, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6198224852071006, ""ap"": 0.5809969950098209, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.772224181078594, ""ap"": 0.7540428787101174, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6918204081632654, ""ap"": 0.6635562586341472, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.924692378328742, ""ap"": 0.8928547970652622, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7285224489795918, ""ap"": 0.6494845085331884, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,13,67840,0.81428602670408,0.7949098855359001,0.7722911266562472,0.3435862362384796,0.3539518900343643,0.8372128009796143,0.8946162657502864,0.334154337644577,"{""hasForce"": {""auc"": 0.7494117647058823, ""ap"": 0.7326677987108435, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6807510204081633, ""ap"": 0.6082246764576507, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8261496555039256, ""ap"": 0.8328000472909957, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7559171597633136, ""ap"": 0.7094310033395914, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.799038535960303, ""ap"": 0.7510188484638325, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7044571428571429, ""ap"": 0.7143155844785354, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9230211202938476, ""ap"": 0.9029449470228748, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7160816326530612, ""ap"": 0.6629714830168443, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,14,67840,0.8211142905687865,0.7851180020811654,0.7615362570675355,0.41403305530548096,0.3919816723940435,0.7083859443664551,0.8739977090492554,0.2842462360858917,"{""hasForce"": {""auc"": 0.7510726643598615, ""ap"": 0.7513286604003996, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7471673469387754, ""ap"": 0.6949092857477602, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7973481813811889, ""ap"": 0.7800070968391164, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.6642011834319527, ""ap"": 0.6750991226011017, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8055314281782923, ""ap"": 0.7878223940310007, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6755591836734693, ""ap"": 0.6575245789526692, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9025987144168963, ""ap"": 0.8918247286926786, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7197714285714285, ""ap"": 0.6680102482602828, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,15,67840,0.8147856557673511,0.8010364203954214,0.7798535785829275,0.37852388620376587,0.3729667812142039,0.7472878694534302,0.8776632302405498,0.30575454235076904,"{""hasForce"": {""auc"": 0.7814532871972318, ""ap"": 0.7744566816789578, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.664130612244898, ""ap"": 0.6382537843351855, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.872215991027079, ""ap"": 0.8554278448578522, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7085798816568047, ""ap"": 0.6992729852314947, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8074319966288559, ""ap"": 0.7793417553735718, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6836897959183674, ""ap"": 0.6836205494467102, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9117814508723601, ""ap"": 0.8935745966283458, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7388734693877551, ""ap"": 0.6868887876073122, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn_distmult,GCN + relation-aware decoder,0.0,16,67840,0.817083613007851,0.7887279916753382,0.7682904046307758,0.31535691022872925,0.372737686139748,0.7322208881378174,0.8989690721649485,0.2608385980129242,"{""hasForce"": {""auc"": 0.8006920415224914, ""ap"": 0.785280163349654, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6422530612244899, ""ap"": 0.6111884581876437, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8077231212946643, ""ap"": 0.8069931768694706, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7781065088757396, ""ap"": 0.8300406508048173, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7431480637421419, ""ap"": 0.7031805109301053, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6740244897959184, ""ap"": 0.6634302333525559, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9399632690541782, ""ap"": 0.9254054621775902, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.6914285714285715, ""ap"": 0.6160625753147637, ""neg_fail"": 0.0, ""n_test"": 175}}"
